dr8_id,smooth-or-featured_smooth_fraction,smooth-or-featured_featured-or-disk_fraction,smooth-or-featured_artifact_fraction,disk-edge-on_yes_fraction,disk-edge-on_no_fraction,has-spiral-arms_yes_fraction,has-spiral-arms_no_fraction,bar_strong_fraction,bar_weak_fraction,bar_no_fraction,bulge-size_dominant_fraction,bulge-size_large_fraction,bulge-size_moderate_fraction,bulge-size_small_fraction,bulge-size_none_fraction,how-rounded_round_fraction,how-rounded_in-between_fraction,how-rounded_cigar-shaped_fraction,edge-on-bulge_boxy_fraction,edge-on-bulge_none_fraction,edge-on-bulge_rounded_fraction,spiral-winding_tight_fraction,spiral-winding_medium_fraction,spiral-winding_loose_fraction,spiral-arm-count_1_fraction,spiral-arm-count_2_fraction,spiral-arm-count_3_fraction,spiral-arm-count_4_fraction,spiral-arm-count_more-than-4_fraction,spiral-arm-count_cant-tell_fraction,merging_none_fraction,merging_minor-disturbance_fraction,merging_major-disturbance_fraction,merging_merger_fraction,smooth-or-featured_smooth_90pc-lower,smooth-or-featured_featured-or-disk_90pc-lower,smooth-or-featured_artifact_90pc-lower,disk-edge-on_yes_90pc-lower,disk-edge-on_no_90pc-lower,has-spiral-arms_yes_90pc-lower,has-spiral-arms_no_90pc-lower,bar_strong_90pc-lower,bar_weak_90pc-lower,bar_no_90pc-lower,bulge-size_dominant_90pc-lower,bulge-size_large_90pc-lower,bulge-size_moderate_90pc-lower,bulge-size_small_90pc-lower,bulge-size_none_90pc-lower,how-rounded_round_90pc-lower,how-rounded_in-between_90pc-lower,how-rounded_cigar-shaped_90pc-lower,edge-on-bulge_boxy_90pc-lower,edge-on-bulge_none_90pc-lower,edge-on-bulge_rounded_90pc-lower,spiral-winding_tight_90pc-lower,spiral-winding_medium_90pc-lower,spiral-winding_loose_90pc-lower,spiral-arm-count_1_90pc-lower,spiral-arm-count_2_90pc-lower,spiral-arm-count_3_90pc-lower,spiral-arm-count_4_90pc-lower,spiral-arm-count_more-than-4_90pc-lower,spiral-arm-count_cant-tell_90pc-lower,merging_none_90pc-lower,merging_minor-disturbance_90pc-lower,merging_major-disturbance_90pc-lower,merging_merger_90pc-lower,smooth-or-featured_smooth_90pc-upper,smooth-or-featured_featured-or-disk_90pc-upper,smooth-or-featured_artifact_90pc-upper,disk-edge-on_yes_90pc-upper,disk-edge-on_no_90pc-upper,has-spiral-arms_yes_90pc-upper,has-spiral-arms_no_90pc-upper,bar_strong_90pc-upper,bar_weak_90pc-upper,bar_no_90pc-upper,bulge-size_dominant_90pc-upper,bulge-size_large_90pc-upper,bulge-size_moderate_90pc-upper,bulge-size_small_90pc-upper,bulge-size_none_90pc-upper,how-rounded_round_90pc-upper,how-rounded_in-between_90pc-upper,how-rounded_cigar-shaped_90pc-upper,edge-on-bulge_boxy_90pc-upper,edge-on-bulge_none_90pc-upper,edge-on-bulge_rounded_90pc-upper,spiral-winding_tight_90pc-upper,spiral-winding_medium_90pc-upper,spiral-winding_loose_90pc-upper,spiral-arm-count_1_90pc-upper,spiral-arm-count_2_90pc-upper,spiral-arm-count_3_90pc-upper,spiral-arm-count_4_90pc-upper,spiral-arm-count_more-than-4_90pc-upper,spiral-arm-count_cant-tell_90pc-upper,merging_none_90pc-upper,merging_minor-disturbance_90pc-upper,merging_major-disturbance_90pc-upper,merging_merger_90pc-upper,smooth-or-featured_smooth_proportion-asked,smooth-or-featured_featured-or-disk_proportion-asked,smooth-or-featured_artifact_proportion-asked,disk-edge-on_yes_proportion-asked,disk-edge-on_no_proportion-asked,has-spiral-arms_yes_proportion-asked,has-spiral-arms_no_proportion-asked,bar_strong_proportion-asked,bar_weak_proportion-asked,bar_no_proportion-asked,bulge-size_dominant_proportion-asked,bulge-size_large_proportion-asked,bulge-size_moderate_proportion-asked,bulge-size_small_proportion-asked,bulge-size_none_proportion-asked,how-rounded_round_proportion-asked,how-rounded_in-between_proportion-asked,how-rounded_cigar-shaped_proportion-asked,edge-on-bulge_boxy_proportion-asked,edge-on-bulge_none_proportion-asked,edge-on-bulge_rounded_proportion-asked,spiral-winding_tight_proportion-asked,spiral-winding_medium_proportion-asked,spiral-winding_loose_proportion-asked,spiral-arm-count_1_proportion-asked,spiral-arm-count_2_proportion-asked,spiral-arm-count_3_proportion-asked,spiral-arm-count_4_proportion-asked,spiral-arm-count_more-than-4_proportion-asked,spiral-arm-count_cant-tell_proportion-asked,merging_none_proportion-asked,merging_minor-disturbance_proportion-asked,merging_major-disturbance_proportion-asked,merging_merger_proportion-asked,catalog_version,legacy_survey_data_release,ra,dec
497783_523,0.027074313,0.92207825,0.050847396,0.031222329,0.9687776,0.98514634,0.014853643,0.4545096,0.3728499,0.17264052,0.008299846,0.014837466,0.27677655,0.6882038,0.0118822185,0.2607754,0.6692213,0.07000335,0.095789775,0.19464052,0.7095697,0.75638,0.21248034,0.031139662,0.074269466,0.2304126,0.19005884,0.21315548,0.12338838,0.16871528,0.72818816,0.1694836,0.08106223,0.021265991,0.0026987075692669017,0.859797192139246,0.01354345920390826,0.0075162682063896116,0.9344958048991622,0.9574537940770541,0.0011652246420345725,0.26636458491002696,0.1946991691549569,0.04811525104195183,0.00045478261196264206,0.002432584464850966,0.21049164916676058,0.6142448791771996,0.001336004259276286,0.17784735352495418,0.5804895176255478,0.023498038789938194,0.04494649369564505,0.13692148889438222,0.6477606360896949,0.6516199797029044,0.11907563566055218,0.003493648778532218,0.003734699292403901,0.055374079923256644,0.05321083481919267,0.05979983640568514,0.014415046103269012,0.04042520160627809,0.6333491519866075,0.10331956715193782,0.03248891059502232,0.0025707147484590443,0.0681030493573996,0.9699759226167969,0.10358742813586726,0.06550421714045973,0.9924837455687695,0.9988347654341976,0.04254621369195811,0.6525419046198427,0.5664385441705446,0.32414985204366586,0.024145421756491498,0.034960211794054,0.34557629755716274,0.7544550753603189,0.03065141078115324,0.3428831307397648,0.7625190819157344,0.12073148393802055,0.13180463567062267,0.255842152156926,0.7884689967325413,0.8496986825291648,0.31524126190002993,0.08195952636335314,0.19628738114880473,0.42679589012932273,0.36833402185598596,0.4155008883669244,0.28193187410764636,0.36881579977707607,0.8069933451947463,0.2499663954064841,0.13534395940175065,0.0552234766823968,1.0,1.0,1.0,0.9220782518386841,0.9220782518386841,0.8932887315750122,0.8932887315750122,0.8932887315750122,0.8932887315750122,0.8932887315750122,0.8932887315750122,0.8932887315750122,0.8932887315750122,0.8932887315750122,0.8932887315750122,0.027074312791228294,0.027074312791228294,0.027074312791228294,0.028789430856704712,0.028789430856704712,0.028789430856704712,0.8800201416015625,0.8800201416015625,0.8800201416015625,0.8800201416015625,0.8800201416015625,0.8800201416015625,0.8800201416015625,0.8800201416015625,0.8800201416015625,1.0,1.0,1.0,1.0,1.0.0,DR8,246.05077509204904,30.162254421701103
507645_4256,0.037083253,0.9155074,0.047409307,0.04323811,0.9567618,0.9085965,0.09140358,0.7875729,0.15705995,0.055367123,0.0116406465,0.01598153,0.17052732,0.79221404,0.009636403,0.5158049,0.44325593,0.040939137,0.097454794,0.08423676,0.8183085,0.42110896,0.43210393,0.1467871,0.056945596,0.6287494,0.0838752,0.041331563,0.036567766,0.15253052,0.530565,0.13992697,0.3107424,0.018765606,0.008001058695729877,0.8526237904787475,0.013320281503707647,0.011072297274153046,0.9143128983164095,0.7973604664754803,0.011253500136007002,0.6948412444834867,0.06773214053892403,0.008069262105214225,0.001082249258761031,0.0022873759238604377,0.11478385837223559,0.7344839280048654,0.0006675700503011772,0.4113779657963675,0.3681754155633812,0.009222190592739918,0.04976248993304291,0.04230101478590453,0.7396720117071265,0.26590015592604005,0.26859769812659046,0.039037203971661015,0.005615860363785778,0.4917780655245654,0.01702775510966508,0.002922208353959513,0.0019358692027610473,0.05645894360784963,0.4467778091550787,0.0773094562291983,0.21978798310425593,0.0015121213328352953,0.08532640914107673,0.963511856607074,0.10066262298473963,0.08568709329571182,0.9889276891809775,0.988746511289746,0.2026395051627143,0.8946310599694067,0.2528029853984091,0.12159398658171831,0.030476471948818074,0.03719430198702003,0.22550235033290242,0.8541188970618662,0.026846596017532077,0.6070377915987332,0.5633892937373853,0.0861340579537909,0.14599898059191121,0.1356374478624498,0.8766236394202663,0.6173328689130007,0.5968534034291735,0.2854387942324591,0.13262799690620558,0.7743469248186499,0.17168832422780245,0.1078034517138656,0.10158820750177049,0.2686032562800827,0.6396502740580456,0.21612475157169073,0.3877598553250012,0.050864265959003896,1.0,1.0,1.0,0.9155073761940002,0.9155073761940002,0.875922441482544,0.875922441482544,0.875922441482544,0.875922441482544,0.875922441482544,0.875922441482544,0.875922441482544,0.875922441482544,0.875922441482544,0.875922441482544,0.037083253264427185,0.037083253264427185,0.037083253264427185,0.03958480805158615,0.03958480805158615,0.03958480805158615,0.7958600521087646,0.7958600521087646,0.7958600521087646,0.7958600521087646,0.7958600521087646,0.7958600521087646,0.7958600521087646,0.7958600521087646,0.7958600521087646,1.0,1.0,1.0,1.0,1.0.0,DR8,245.34664732782815,32.349019526422104
502778_2553,0.06097902,0.8849419,0.05407917,0.03276865,0.9672314,0.91841125,0.081588775,0.28335235,0.2973442,0.41930348,0.015480514,0.07203339,0.47548375,0.426359,0.010643346,0.5210655,0.45828572,0.02064886,0.080777705,0.10905671,0.8101656,0.29738334,0.50574994,0.19686674,0.029340453,0.8230544,0.041698214,0.019659828,0.01878194,0.06746521,0.6514911,0.13612105,0.18091257,0.03147528,0.02053113638068463,0.8203890605890481,0.016559246748451113,0.007281281970273907,0.9306271283563031,0.8011075285933918,0.00819447347307048,0.15641827426000535,0.16594815682957326,0.2791290890801308,0.002017602344683986,0.03274544498710966,0.3960729605901062,0.3543415116441582,0.0007240325773796793,0.4283407764033889,0.37483537626570174,0.002575682983241666,0.03743624650062258,0.06397843207950689,0.7458976639792976,0.1595025298089511,0.3399524133095028,0.08124227721473216,0.0032805785559969556,0.7706853533614976,0.00861090132657001,0.0010719514470688856,0.0008973226495526576,0.020835093740640628,0.5487585177671472,0.06731168623783154,0.10131847900878271,0.0037516446755695414,0.11212340520226058,0.9446186287612579,0.10667488896231232,0.06937283581333972,0.9927187180297261,0.9918055200869196,0.19889251588143725,0.40936623822911455,0.45029623030836036,0.563870051362786,0.03743816015055615,0.11127878273300769,0.5498305174337728,0.5119899620151902,0.029974417990525064,0.6066293777981246,0.5491655259785714,0.05089329853611294,0.12671247624543744,0.15957498109189508,0.8722484906737981,0.42223199779200854,0.6601274618049524,0.3405569651990277,0.0693625815773999,0.9185752624130448,0.09000938792747297,0.05226248833491129,0.05055654150913064,0.11226298669909024,0.7581888534658876,0.21560779067537547,0.26573706489071963,0.07151626215063626,1.0,1.0,1.0,0.8849418759346008,0.8849418759346008,0.8559435606002808,0.8559435606002808,0.8559435606002808,0.8559435606002808,0.8559435606002808,0.8559435606002808,0.8559435606002808,0.8559435606002808,0.8559435606002808,0.8559435606002808,0.06097901985049248,0.06097901985049248,0.06097901985049248,0.028998352587223053,0.028998352587223053,0.028998352587223053,0.7861081957817078,0.7861081957817078,0.7861081957817078,0.7861081957817078,0.7861081957817078,0.7861081957817078,0.7861081957817078,0.7861081957817078,0.7861081957817078,1.0,1.0,1.0,1.0,1.0.0,DR8,256.8643820145493,31.24772370529272
499079_3760,0.191241,0.729002,0.07975697,0.15250981,0.84749025,0.7978305,0.20216955,0.1581544,0.3714685,0.47037715,0.010378918,0.013205549,0.14730757,0.77236176,0.056746293,0.040078867,0.60858625,0.35133496,0.058828518,0.37211907,0.56905246,0.30820823,0.3697403,0.32205147,0.057436258,0.47435102,0.0567935,0.028773885,0.025649102,0.35699627,0.6712575,0.18068022,0.0774817,0.07058066,0.09796625509550257,0.6115482847375795,0.02326759279966763,0.06254966435962447,0.7322935369309569,0.6046369543962171,0.043922246480266526,0.048491544421424206,0.19943699113059604,0.28907335045427174,0.0006406786407709058,0.00113226582258012,0.08761641908764446,0.7057601849799366,0.01966716680676788,0.004599549583421767,0.4652126358458059,0.24202425333481462,0.017196926041626728,0.2480711516207053,0.49711757637067916,0.1345830820932549,0.18312414563438276,0.13616503353850676,0.008870081306461495,0.3346208033754879,0.011209635387130337,0.0020362592377505006,0.0014737628470354847,0.2588211780124117,0.559794784114499,0.09353245040607508,0.022728228039272214,0.018216247186316453,0.2987514360300597,0.8326567357134582,0.15134385295737182,0.26770648443656553,0.9374503451380201,0.9560777655532868,0.39536304560378266,0.3086952062743709,0.5386186721103993,0.6418346533658247,0.03019328198072692,0.03403052501777255,0.2040766230354684,0.843181391207161,0.08599987852832192,0.10029799431919087,0.7229428598871503,0.48826597601079613,0.12235995992382433,0.44387563649562756,0.7055804263551341,0.5180068973475533,0.5610973290034521,0.5056900798636146,0.11768866336541153,0.5966328569691692,0.12470502912996113,0.0789289642951809,0.07227691265307612,0.502264314555801,0.7844380010740717,0.27987044503564823,0.14770279390077967,0.134661780999753,1.0,1.0,1.0,0.7290019989013672,0.7290019989013672,0.6178221106529236,0.6178221106529236,0.6178221106529236,0.6178221106529236,0.6178221106529236,0.6178221106529236,0.6178221106529236,0.6178221106529236,0.6178221106529236,0.6178221106529236,0.19124099612236023,0.19124099612236023,0.19124099612236023,0.11117995530366898,0.11117995530366898,0.11117995530366898,0.49291732907295227,0.49291732907295227,0.49291732907295227,0.49291732907295227,0.49291732907295227,0.49291732907295227,0.49291732907295227,0.49291732907295227,0.49291732907295227,1.0,1.0,1.0,1.0,1.0.0,DR8,260.96779108327894,30.555972321964283
504009_829,0.039143678,0.9078457,0.05301058,0.03848896,0.9615111,0.9570935,0.042906538,0.58254707,0.26815662,0.14929637,0.009455109,0.019346647,0.38226438,0.5775562,0.011377723,0.33348912,0.62524736,0.041263513,0.08432535,0.10050882,0.81516576,0.45682088,0.43898034,0.10419873,0.03328975,0.6539091,0.13413884,0.03536365,0.029842684,0.11345602,0.31275645,0.12168993,0.09788001,0.4676736,0.008230294010993133,0.8462652718611424,0.016319515769954652,0.009498581322992257,0.9256519228180772,0.905375040329416,0.0038979668188912917,0.42248395932095717,0.13325728559811703,0.050024149826265386,0.0006172648370571563,0.0038004482797028703,0.30101496850159787,0.5176135800166315,0.0009527290529277034,0.2558287172790994,0.5312944158495221,0.007343755965041968,0.0389972165115017,0.05587301750599302,0.7521507736290964,0.2901099116260837,0.27714310934130243,0.02173712661682073,0.002470312376213711,0.5212028044600583,0.04756323884159975,0.0025670842879526906,0.0016425875310962412,0.03602833266322381,0.18871060934325132,0.04689820050330851,0.031570086533599495,0.3347591774385498,0.08285137562117705,0.9615012248054253,0.10494415950508214,0.07434800877730019,0.9905014348263411,0.9961020234330429,0.09462490948952017,0.7432149706861134,0.41618613518159897,0.2733437276529603,0.026716738366554665,0.042397604408899114,0.44416114541784724,0.6596045496963026,0.029663753400819063,0.43385707478541213,0.7184366531591934,0.0606150178087652,0.12567118765271332,0.1567437301866526,0.8815005269073384,0.6260870267811742,0.6097504380024577,0.19850374968771511,0.0940279562611947,0.7908614280103026,0.23191850345610343,0.09039570802846608,0.08358585755415858,0.20989480623241297,0.4466473766661548,0.21657157691423995,0.18826059158057107,0.6065417204609451,1.0,1.0,1.0,0.907845675945282,0.907845675945282,0.8729036450386047,0.8729036450386047,0.8729036450386047,0.8729036450386047,0.8729036450386047,0.8729036450386047,0.8729036450386047,0.8729036450386047,0.8729036450386047,0.8729036450386047,0.039143677800893784,0.039143677800893784,0.039143677800893784,0.03494203835725784,0.03494203835725784,0.03494203835725784,0.8354504108428955,0.8354504108428955,0.8354504108428955,0.8354504108428955,0.8354504108428955,0.8354504108428955,0.8354504108428955,0.8354504108428955,0.8354504108428955,1.0,1.0,1.0,1.0,1.0.0,DR8,256.76516591323116,31.423709220712304
525597_48,0.17883778,0.7477636,0.07339856,0.053819112,0.9461809,0.52089506,0.4791049,0.3296977,0.4229389,0.24736343,0.00924118,0.025288627,0.38925442,0.5672052,0.009010642,0.46773502,0.5173673,0.014897663,0.07655766,0.09741356,0.8260288,0.6435773,0.25230747,0.10411529,0.04757843,0.37919438,0.062258907,0.032059997,0.027295552,0.45161274,0.7433666,0.14870197,0.08400674,0.023924682,0.0990502456234512,0.6568837447147484,0.02828242429434286,0.018189179114970054,0.9049834564684947,0.25183680477994674,0.1809547857593326,0.16195044431247752,0.2410337264230823,0.10432134989861326,0.0006824904582149539,0.008101314751442703,0.31456605426613793,0.5006823896607715,0.0006536093915042581,0.3920981263026446,0.4230050443764883,0.0011232655193281255,0.03570989029772156,0.05343626323796931,0.7639427308530632,0.5227461664791313,0.15500459664689986,0.03448918858067466,0.0077201643971158114,0.2559064451814882,0.015436461375676192,0.0030345558634854502,0.0017700122952270176,0.33444114274892783,0.6609569982881041,0.09101833440343175,0.03623516251438764,0.003557595074036674,0.24931427487217192,0.8362018170282886,0.13400353882929095,0.0950165807930725,0.9818108208850299,0.8190452142406673,0.7481632262656861,0.5275873876501909,0.6103372845141377,0.40745409672866156,0.0252767695410099,0.05039580463680917,0.45711692788866787,0.6377639208814057,0.025302212045109854,0.5600985208966165,0.5933799227625464,0.039660696571258314,0.1195265998125308,0.14657832904510842,0.8863200431467783,0.7612666086809909,0.37353285716669876,0.1962609070625203,0.10598640543972045,0.4993037038399301,0.12557632668627794,0.08436519205352927,0.07404235763393885,0.5768155685388243,0.8185800144032016,0.2202982392493568,0.1342543636094903,0.05987332567905268,1.0,1.0,1.0,0.7477635741233826,0.7477635741233826,0.7075195908546448,0.7075195908546448,0.7075195908546448,0.7075195908546448,0.7075195908546448,0.7075195908546448,0.7075195908546448,0.7075195908546448,0.7075195908546448,0.7075195908546448,0.17883777618408203,0.17883777618408203,0.17883777618408203,0.0402439720928669,0.0402439720928669,0.0402439720928669,0.36854347586631775,0.36854347586631775,0.36854347586631775,0.36854347586631775,0.36854347586631775,0.36854347586631775,0.36854347586631775,0.36854347586631775,0.36854347586631775,1.0,1.0,1.0,1.0,1.0.0,DR8,258.11847363457434,35.88406711666495
537046_605,0.28482395,0.65685356,0.058322474,0.08299641,0.91700363,0.48145387,0.51854616,0.30830148,0.40473628,0.28696227,0.0086900545,0.031483833,0.5130991,0.43819836,0.008528728,0.11456803,0.8675716,0.017860396,0.067666635,0.08925118,0.8430822,0.54983634,0.2994138,0.15074986,0.0353712,0.4946168,0.04479367,0.020341098,0.018035082,0.38684216,0.8141625,0.12640978,0.047787543,0.011640128,0.2015974539568887,0.5701545545852951,0.021240740012470467,0.03797058251688159,0.8627535648068692,0.22012896855986566,0.2784024512590393,0.1588207153737675,0.24598233414601753,0.15442073422596012,0.0006175157757490869,0.010342887886472321,0.45140444095541704,0.36909191934979224,0.0005900489520671352,0.06120412322120692,0.8025832879839371,0.0017736971480355743,0.03156501984831609,0.045648398893764305,0.783441689018781,0.4081564106066517,0.18072594964105973,0.06386798475441753,0.007374278321058822,0.38468328448693717,0.01114418437213759,0.0015898196621203554,0.0011109708457347222,0.29579195538216196,0.7566330632216305,0.07645031101586301,0.018019780890499323,0.0008685125897218023,0.3653157415151504,0.7455527932377295,0.11065286177666545,0.13724646637243992,0.9620294033920266,0.7215975487409606,0.7798710717686121,0.46430332416825754,0.5675412310863593,0.4532074680978721,0.024016890835828964,0.05744107726191691,0.592237978612756,0.5071726814292458,0.023889021148936727,0.17476438916907677,0.9230414245643549,0.04618024774121526,0.11107567957777993,0.14266774570533877,0.8989281215791021,0.6720235066936957,0.43181482083252704,0.25942985247760225,0.07922173607017549,0.5933999463742718,0.0878938413279259,0.05217659720599936,0.05014730891829053,0.49058474277782355,0.8763045898586266,0.17935251766470572,0.08435510573724203,0.03124070340114346,1.0,1.0,1.0,0.6568535566329956,0.6568535566329956,0.602337121963501,0.602337121963501,0.602337121963501,0.602337121963501,0.602337121963501,0.602337121963501,0.602337121963501,0.602337121963501,0.602337121963501,0.602337121963501,0.2848239541053772,0.2848239541053772,0.2848239541053772,0.054516490548849106,0.054516490548849106,0.054516490548849106,0.28999754786491394,0.28999754786491394,0.28999754786491394,0.28999754786491394,0.28999754786491394,0.28999754786491394,0.28999754786491394,0.28999754786491394,0.28999754786491394,1.0,1.0,1.0,1.0,1.0.0,DR8,247.36152785354307,38.41939137658802
526744_1278,0.055168103,0.8930576,0.051774327,0.04200429,0.9579958,0.9732617,0.026738271,0.1368276,0.30703562,0.5561367,0.0078734085,0.022878997,0.5112874,0.44971383,0.008246399,0.16073681,0.77405274,0.06521045,0.04970115,0.16272804,0.7875708,0.7957566,0.17393684,0.030306509,0.051562533,0.29801455,0.24258968,0.11804414,0.058997985,0.23079114,0.7811291,0.15319921,0.048870057,0.01680161,0.012254003248448173,0.8192726341652339,0.012264291209182482,0.012735933944916681,0.9192297451110689,0.9331501671696416,0.002323183398284036,0.04447887928746404,0.16117960911725648,0.39579419082773065,0.0004530683698518351,0.00604132070873836,0.43800837304961304,0.3818474712738281,0.0005280536216393295,0.09911663784257937,0.694074748164635,0.01937539123942523,0.020220223208467298,0.10780635631763456,0.7219893787525712,0.7112853616658,0.10210379282234476,0.003906535841946588,0.002887154407597339,0.14473703728835224,0.10074202940574467,0.026447264752811808,0.003971809197365332,0.0811973760929379,0.7083236739641057,0.09455882636516842,0.01501469534143757,0.0017989110751406342,0.1086317759500132,0.9574049668267066,0.10758044630351321,0.08077021825662845,0.9872640611407877,0.9976768114933527,0.06684982947662244,0.2568363742515885,0.4511595141614209,0.7127306804871518,0.022958742380780384,0.04624410045802801,0.5753137162930064,0.5210795519008353,0.023080284539755157,0.24442157860015318,0.8573517817979455,0.10714688355800049,0.08455717522928297,0.2190047474834855,0.846712138021858,0.8748105269378961,0.2620050409212642,0.07313691519995404,0.15063411808076504,0.46410405021025347,0.4090355150531798,0.23553078709516198,0.1592844544914589,0.3849120203781293,0.8536405592083824,0.21971102847811333,0.09106074469788196,0.040864994103048884,1.0,1.0,1.0,0.8930575847625732,0.8930575847625732,0.8555454015731812,0.8555454015731812,0.8555454015731812,0.8555454015731812,0.8555454015731812,0.8555454015731812,0.8555454015731812,0.8555454015731812,0.8555454015731812,0.8555454015731812,0.05516810342669487,0.05516810342669487,0.05516810342669487,0.03751225024461746,0.03751225024461746,0.03751225024461746,0.8326695561408997,0.8326695561408997,0.8326695561408997,0.8326695561408997,0.8326695561408997,0.8326695561408997,0.8326695561408997,0.8326695561408997,0.8326695561408997,1.0,1.0,1.0,1.0,1.0.0,DR8,252.39461821989258,36.200933003260225
531357_2050,0.1387819,0.79118055,0.070037566,0.06937115,0.93062884,0.6376379,0.36236206,0.5529705,0.26623634,0.18079315,0.013537736,0.056868568,0.56328577,0.35733894,0.008968957,0.33348316,0.6311628,0.03535403,0.07122361,0.057349324,0.87142706,0.19888733,0.4260386,0.37507412,0.041042212,0.80573004,0.013940041,0.009411063,0.0093616685,0.12051497,0.60074544,0.18107842,0.19506758,0.023108596,0.06900153529521447,0.7125040162433771,0.0261817520022408,0.022166396439244906,0.8710884471185728,0.33557113909031994,0.11570669049064407,0.4041821831472886,0.1511318248603468,0.07162337178809687,0.001838187658210222,0.027093180003113122,0.4898935663114819,0.28772769602059745,0.0005941685361203603,0.2332040769440663,0.5337836289107158,0.005318883011230364,0.030335734200061384,0.02246539061915772,0.8212873776416434,0.0801121028045611,0.2687669849390524,0.22607898220251757,0.014065627102804953,0.7470205418731106,0.0016820941476160805,0.0004922331280413234,0.0004897952843116837,0.0683221019880785,0.5031895405088552,0.11105670804255467,0.11996310334103195,0.0026917179169704502,0.20990223882534675,0.8741385827244074,0.12959142683768674,0.12891159726230664,0.9778336035607551,0.8842932704929656,0.66442886090968,0.6863749917728776,0.40065723095741324,0.29473414026541134,0.03204585542235134,0.0920201733076036,0.6370903471990694,0.42057608087847115,0.025403723388019737,0.42959002198439467,0.7399592496154688,0.08152694439246148,0.11594920114380043,0.09642018716588568,0.9284460013926946,0.3234847545551642,0.5800042895738795,0.5267078692890885,0.07421865562348458,0.8681855130162573,0.035672951203988855,0.026999831077418535,0.026989537596466207,0.16241770844975775,0.697279121565186,0.2626614825896333,0.2763693373406174,0.05527584640663757,1.0,1.0,1.0,0.7911805510520935,0.7911805510520935,0.7362954616546631,0.7362954616546631,0.7362954616546631,0.7362954616546631,0.7362954616546631,0.7362954616546631,0.7362954616546631,0.7362954616546631,0.7362954616546631,0.7362954616546631,0.13878190517425537,0.13878190517425537,0.13878190517425537,0.054885104298591614,0.054885104298591614,0.054885104298591614,0.4694899022579193,0.4694899022579193,0.4694899022579193,0.4694899022579193,0.4694899022579193,0.4694899022579193,0.4694899022579193,0.4694899022579193,0.4694899022579193,1.0,1.0,1.0,1.0,1.0.0,DR8,249.6798682572717,37.25504375827306
543743_680,0.021288259,0.93562174,0.04309005,0.020215385,0.9797846,0.98653466,0.013465369,0.5453659,0.275855,0.17877905,0.009975204,0.010994754,0.08829855,0.87126005,0.019471435,0.45248377,0.4978232,0.04969302,0.116544016,0.18695073,0.6965053,0.2785426,0.60998344,0.11147396,0.022030523,0.81479937,0.08778813,0.025458235,0.021965263,0.027958477,0.7364601,0.16357665,0.074210994,0.025752194,0.0022842772597448913,0.8843628634226492,0.01176486023545746,0.002591560975528355,0.9537140535560037,0.9630518981605359,0.0009175732510319287,0.3700436262430955,0.1272684127875199,0.057713956800983575,0.0006001880753955794,0.0008340279826695566,0.04798067643180255,0.815434638347945,0.003268579993141747,0.3295144482730789,0.39520337693227164,0.01362692863217347,0.06546974655848319,0.1314863792292296,0.63695706286407,0.14470974206481066,0.4443119431470495,0.025201528616393937,0.0011732407108212286,0.7076755258099926,0.025124222370891076,0.001768899062568209,0.0011903494045844311,0.0023574533983957537,0.6423448087520176,0.09251493340967887,0.02595492730706863,0.0026859288943163777,0.05434872560725195,0.9757887864696887,0.08649251108863866,0.046285901365746035,0.9974084293331257,0.999082433307946,0.036948020937930384,0.7398703954703407,0.43620232865354136,0.30517980640724757,0.028251089774541605,0.02991767732188922,0.1331273584591265,0.9176519720067534,0.04236384511610855,0.5398119911152326,0.6217170851597347,0.1007174299477021,0.16056970524358158,0.24357208117293602,0.7715461970226961,0.442530981102858,0.756276693872852,0.23234729954739267,0.06415571528825023,0.9010338728840892,0.15467350264379207,0.07049568751701692,0.06474306614850157,0.07396152188839572,0.8236788420870547,0.24415260744647235,0.12651595441959898,0.05718051437805632,1.0,1.0,1.0,0.9356217384338379,0.9356217384338379,0.9167077541351318,0.9167077541351318,0.9167077541351318,0.9167077541351318,0.9167077541351318,0.9167077541351318,0.9167077541351318,0.9167077541351318,0.9167077541351318,0.9167077541351318,0.021288258954882622,0.021288258954882622,0.021288258954882622,0.018913952633738518,0.018913952633738518,0.018913952633738518,0.9043639898300171,0.9043639898300171,0.9043639898300171,0.9043639898300171,0.9043639898300171,0.9043639898300171,0.9043639898300171,0.9043639898300171,0.9043639898300171,1.0,1.0,1.0,1.0,1.0.0,DR8,245.27091086643955,39.91735813295731
